9.96000000000000000000e+02, 5.61599999999999965894e+01, 6.80385999999999967258e+02, 3.69740000000000009095e+02, 2019/5/7/11:8, 6.55298228228623997893e+02, 3.69639943514726837748e+02
1.00200000000000000000e+03, 5.62700000000000031264e+01, 6.81433999999999969077e+02, 3.69480000000000018190e+02, 2019/5/7/11:9, 6.59163295095418106939e+02, 3.69535844497767129724e+02
1.00200000000000000000e+03, 5.60700000000000002842e+01, 6.84370999999999980901e+02, 3.68209999999999979536e+02, 2019/5/7/11:10, 6.59216006938307145901e+02, 3.69885158284239537352e+02
1.00200000000000000000e+03, 5.60700000000000002842e+01, 6.89474000000000046384e+02, 3.66180000000000006821e+02, 2019/5/7/11:11, 6.59216006938307145901e+02, 3.69885158284239537352e+02
1.00800000000000000000e+03, 5.62800000000000011369e+01, 6.84678999999999973625e+02, 3.70500000000000000000e+02, 2019/5/7/11:12, 6.63057597827846279870e+02, 3.69604087890290145424e+02
1.00800000000000000000e+03, 5.62800000000000011369e+01, 6.89469000000000050932e+02, 3.68449999999999988631e+02, 2019/5/7/11:13, 6.63057597827846279870e+02, 3.69604087890290145424e+02
1.01400000000000000000e+03, 5.64900000000000019895e+01, 6.96177999999999997272e+02, 3.66040000000000020464e+02, 2019/5/7/11:14, 6.66892444710035192657e+02, 3.69325989610685837761e+02
1.01400000000000000000e+03, 5.64900000000000019895e+01, 6.93341999999999984539e+02, 3.67459999999999979536e+02, 2019/5/7/11:15, 6.66892444710035192657e+02, 3.69325989610685837761e+02
1.00800000000000000000e+03, 5.62800000000000011369e+01, 6.87798999999999978172e+02, 3.70529999999999972715e+02, 2019/5/7/11:16, 6.63057597827846279870e+02, 3.69604087890290145424e+02
1.01400000000000000000e+03, 5.64900000000000019895e+01, 6.90160999999999944521e+02, 3.68430000000000006821e+02, 2019/5/7/11:17, 6.66892444710035192657e+02, 3.69325989610685837761e+02
1.01400000000000000000e+03, 5.63900000000000005684e+01, 6.93662000000000034561e+02, 3.67290000000000020464e+02, 2019/5/7/11:18, 6.66916599180635216726e+02, 3.69501936857676696491e+02
1.01400000000000000000e+03, 5.63900000000000005684e+01, 7.00951000000000021828e+02, 3.63230000000000018190e+02, 2019/5/7/11:19, 6.66916599180635216726e+02, 3.69501936857676696491e+02
1.00800000000000000000e+03, 5.61799999999999997158e+01, 6.98427000000000020918e+02, 3.64920000000000015916e+02, 2019/5/7/11:20, 6.63081081731692506764e+02, 3.69780403772542285878e+02
1.01400000000000000000e+03, 5.64900000000000019895e+01, 6.95527000000000043656e+02, 3.68560000000000002274e+02, 2019/5/7/11:21, 6.66892444710035192657e+02, 3.69325989610685837761e+02
