8.24937446637181359677e+00, 5.58844857924999494081e-01, 7.48313294099500669887e+00, 4.43627509180665846600e-01, 3.26229999999999961346e+02, 4.89171683375530363946e+00, 7.06319590197203028836e-02, 7.20039849597574665982e-07, 1.72464492898590582293e+00, 3.74131258569569978863e+06, 8.13880788559822779911e-05, 8.24937447634508558281e+00, 6.58324149486699261580e-01
8.24906429973420074475e+00, 5.59047432351197803868e-01, 7.48416814561791632343e+00, 4.43788828847716143589e-01, 3.26129999999999995453e+02, 4.89752019023482887405e+00, 7.05127673248675257422e-02, 2.48807939163463122043e-06, 1.72434486897390337745e+00, 2.93414712968629645184e+06, 8.05977099651246820140e-05, 8.24906433388373372395e+00, 6.60115764381407288397e-01
8.30224116957859159527e+00, 5.58608869317858913739e-01, 7.52674555386653842959e+00, 4.43454583188026052465e-01, 3.26439999999999997726e+02, 4.90860836572517289511e+00, 7.10906523400537393442e-02, 2.74835529584077290413e-06, 1.72644528905792049578e+00, 5.93712420580556150526e+06, 8.39233203388588488948e-05, 8.30224120902124518295e+00, 6.52135685447261082004e-01
8.30255329929618923757e+00, 5.58406226177758702178e-01, 7.52570063665416189025e+00, 4.43293263520975755476e-01, 3.26539999999999963620e+02, 4.90274958628747192790e+00, 7.12103405877698297788e-02, 9.61571665478139780574e-07, 1.72674534906992294125e+00, 4.52062988479700498283e+06, 8.47437793590048613025e-05, 8.30255331322308443021e+00, 6.50332095576825919281e-01
8.35574430331647022285e+00, 5.57966109740883120516e-01, 7.56820516462871406560e+00, 4.42958089564180867992e-01, 3.26849999999999965894e+02, 4.91347123047560430109e+00, 7.17916606329607187575e-02, 9.65121471339913836830e-07, 1.72884576915394005958e+00, 3.17487661215045629069e+06, 8.82264167535531002333e-05, 8.35574431793149585701e+00, 6.42295605343750519722e-01
8.40831536667752388325e+00, 5.57930083543923038825e-01, 7.61277454606474623944e+00, 4.42944637630980964094e-01, 3.26959999999999979536e+02, 4.93581653330326286522e+00, 7.21344263206857849724e-02, 1.75968182347022852781e-06, 1.73064612922595473243e+00, 2.65466081131481612101e+06, 9.02594668960748257791e-05, 8.40831539407523997909e+00, 6.37596934310499463550e-01
8.35511611772130535769e+00, 5.58371532679653337361e-01, 7.57031374465640549687e+00, 4.43280728898281350947e-01, 3.26649999999999977263e+02, 4.92529542702374101282e+00, 7.15511504724704872071e-02, 1.92948830085499783841e-06, 1.72854570914193761411e+00, 1.26063898040099116042e+06, 8.67033456575129609853e-05, 8.35511614646610389912e+00, 6.45651772982241856091e-01
8.35480202492372292511e+00, 5.58574244149038445784e-01, 7.57136688405058499995e+00, 4.43442048565331647936e-01, 3.26549999999999954525e+02, 4.93120039642968244209e+00, 7.14306701490439871494e-02, 1.08590596723207452942e-06, 1.72854570914193761411e+00, 2.07743385677022160962e+06, 8.60366216557820960272e-05, 8.35480204097712153555e+00, 6.47188252360537674690e-01
8.40768325492238766117e+00, 5.58335642381133423484e-01, 7.61489962195409120227e+00, 4.43267276965081447049e-01, 3.26759999999999990905e+02, 4.94773346435403471588e+00, 7.18923370987656767950e-02, 1.40480027677442144633e-07, 1.73064612922595473243e+00, 2.00696983896903127432e+08, 8.88800332871619023275e-05, 8.40768325707661645652e+00, 6.40694841722661667660e-01
8.46057272985699171386e+00, 5.58095721847619241629e-01, 7.65838788163479833315e+00, 4.43091598843471989877e-01, 3.26969999999999970441e+02, 4.96406101062449955919e+00, 7.23558193734057664148e-02, 1.63466117117784437478e-06, 1.73244648929796940529e+00, 1.61833083722748421133e+06, 9.16274761756696637296e-05, 8.46057275582968948413e+00, 6.34453217687520498735e-01
